developer,sentiment_analysis
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,0
Rocksteady Studios,0
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,0
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,1
Rocksteady Studios,0
Rocksteady Studios,1
Rocksteady Studios,2
Rocksteady Studios,2
Rocksteady Studios,1
Rocksteady Studios,1
Rocksteady Studios,1
Rocksteady Studios,2
"Wisdom Tree, Inc.",2
Creative Assembly,2
Travian Games GmbH,1
"Henrique Pegacha,Rafael Lima,Nuno Guerreiro",0
PestoForce,2
Split Polygon,2
"CAPCOM Co., Ltd.",1
Skinny Jean Death Studios,1
Holy Priest,2
Holy Priest,0
Holy Priest,1
Holy Priest,2
Holy Priest,1
Holy Priest,2
Holy Priest,1
Holy Priest,2
Holy Priest,2
Holy Priest,2
Holy Priest,2
Holy Priest,0
Holy Priest,2
Team6 game studios B.V.,2
IMGN.PRO,0
Space Boat Studios,1
Space Boat Studios,0
Space Boat Studios,1
Slightly Mad Studios,2
Michaela Laws,2
Michaela Laws,2
Michaela Laws,2
Michaela Laws,2
"Jetdogs Studios,Zoom Out Games",2
"Jetdogs Studios,Zoom Out Games",0
practicing01,1
T3 Entertainment,1
Mint Age Studios,2
Mint Age Studios,1
Mint Age Studios,2
Mint Age Studios,2
Mint Age Studios,1
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,0
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,0
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,0
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,0
Splash Damage,2
Splash Damage,1
Splash Damage,0
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,1
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,0
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,2
Splash Damage,0
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,0
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,0
Splash Damage,0
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,0
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,2
Splash Damage,1
Splash Damage,1
Splash Damage,2
Splash Damage,2
Splash Damage,1
ToMorning Productions,2
Retronic Games,0
"Northway Games,Sarah Northway",1
"Northway Games,Sarah Northway",2
Frontwing,2
Frontwing,2
"高考恋爱委员会,橘子班",2
Dark Amber Softworks,1
"Idea Factory,Compile Heart,Felistella",2
"Idea Factory,Compile Heart,Felistella",1
"Idea Factory,Compile Heart,Felistella",1
"Idea Factory,Compile Heart,Felistella",1
"Idea Factory,Compile Heart,Felistella",2
Aurelien Regard,2
Lighthouse Games Studio,2
Orbital Knight,2
"Gromada,Buka Entertainment",2
Techland,0
Solest Games,1
Pieces Interactive,0
Pieces Interactive,1
Pieces Interactive,1
Pieces Interactive,1
Pieces Interactive,0
Pieces Interactive,2
Dylan Fitterer,2
Dylan Fitterer,1
Dylan Fitterer,2
Dylan Fitterer,2
Dylan Fitterer,1
Dylan Fitterer,2
Dylan Fitterer,1
Dylan Fitterer,2
Dylan Fitterer,2
Dylan Fitterer,2
Dylan Fitterer,2
Dylan Fitterer,2
Dylan Fitterer,2
John Cullen,2
Mystic Games,0
Daniel Jonathan Bourke,1
Daniel Jonathan Bourke,2
Daniel Jonathan Bourke,1
Daniel Jonathan Bourke,1
Daniel Jonathan Bourke,1
Daniel Jonathan Bourke,2
Daniel Jonathan Bourke,2
Grey Alien Games,2
"Dragonfly GF Co., LTD",1
Stolen Couch Games,2
NetherRealm Studios,0
Radical Fish Games,2
Deion Mobile,1
07th Expansion,0
07th Expansion,1
Roll7,2
Roll7,0
Roll7,1
Thomas Happ Games LLC,1
Klei Entertainment,2
Klei Entertainment,1
Klei Entertainment,2
Klei Entertainment,2
AGC,2
AGC,1
AGC,0
AGC,1
Carmine T. Guida,1
Carmine T. Guida,2
Drixy Games,2
Immersive Douro,1
Pribuni,1
Reactor Zero,1
Koga Tech Limited,2
MachineGames,2
MachineGames,2
MachineGames,2
MachineGames,2
Crowbar Collective,2
Crowbar Collective,2
Crowbar Collective,1
Crowbar Collective,2
Crowbar Collective,2
Crowbar Collective,2
Crowbar Collective,2
Crowbar Collective,2
Crowbar Collective,1
Crowbar Collective,1
Crowbar Collective,1
Crowbar Collective,2
Crowbar Collective,2
Crowbar Collective,2
Crowbar Collective,0
Crowbar Collective,2
"Radial Games Corp,Loren Bednar,Dr. Kimberly Voll,Lindsay Jorgensen",2
"Radial Games Corp,Loren Bednar,Dr. Kimberly Voll,Lindsay Jorgensen",2
"Radial Games Corp,Loren Bednar,Dr. Kimberly Voll,Lindsay Jorgensen",2
DeXP,2
Game in a Bottle,2
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",2
"Jagex,Artplant",2
"Jagex,Artplant",0
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",2
"Jagex,Artplant",0
"Jagex,Artplant",1
"Jagex,Artplant",2
"Jagex,Artplant",2
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",2
"Jagex,Artplant",2
"Jagex,Artplant",0
"Jagex,Artplant",2
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",0
"Jagex,Artplant",2
"Jagex,Artplant",1
"Jagex,Artplant",2
"Jagex,Artplant",1
"Jagex,Artplant",2
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",1
"Jagex,Artplant",2
"Jagex,Artplant",1
"Jagex,Artplant",2
"Finji,Kittehface Software",2
SNK CORPORATION,2
Coredumping,1
AMPLITUDE Studios,2
Panzer Gaming Studios,1
Behold Studios,2
Halfbus,2
Halfbus,2
Halfbus,2
stage-nana,2
stage-nana,1
stage-nana,2
stage-nana,1
stage-nana,0
stage-nana,2
stage-nana,1
stage-nana,2
stage-nana,1
stage-nana,1
stage-nana,1
stage-nana,2
stage-nana,2
stage-nana,2
stage-nana,1
stage-nana,1
Undead Labs,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,1
Squad,2
Squad,2
Squad,2
Squad,1
Squad,2
Squad,1
Squad,1
Squad,1
Squad,1
Squad,1
Squad,2
Squad,1
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,1
Squad,1
Squad,2
Squad,1
Squad,2
Squad,2
Squad,2
Squad,1
Squad,2
Squad,2
Squad,2
Squad,1
Squad,2
Squad,2
Squad,2
Squad,1
Squad,2
Squad,1
Squad,2
Squad,1
Squad,2
Squad,2
Squad,2
Squad,1
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,1
Squad,0
Squad,1
Squad,0
Squad,1
Squad,2
Squad,2
Squad,1
Squad,2
Squad,2
Squad,1
Squad,1
Squad,2
Squad,1
Squad,1
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,0
Squad,2
Squad,0
Squad,2
Squad,2
Squad,0
Squad,2
Squad,2
Squad,2
Squad,2
Squad,1
Squad,1
Squad,1
Squad,2
Squad,2
Squad,1
Squad,1
Squad,0
Squad,1
Squad,2
Squad,1
Squad,2
Squad,2
Squad,0
Squad,2
Squad,0
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,1
Squad,2
Squad,1
Squad,1
Squad,2
Squad,2
Squad,2
Squad,2
Squad,2
Squad,1
Nate Schmold,2
Cliffhanger Productions,1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",0
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",0
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",0
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",0
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",0
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",0
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",0
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",0
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",1
"M2H,Blackmill Games",1
"M2H,Blackmill Games",2
"M2H,Blackmill Games",2
Totally Games,1
WayForward,2
WayForward,0
Climax Studios,1
Climax Studios,1
Retro Yeti Games,2
Retro Yeti Games,1
Retro Yeti Games,2
Retro Yeti Games,1
Retro Yeti Games,2
TB Games,0
TB Games,1
TB Games,2
TB Games,1
TB Games,2
TB Games,2
TB Games,2
TB Games,2
TB Games,1
TB Games,1
TB Games,2
TB Games,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,0
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,0
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,0
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,0
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,0
Rockstar North,2
Rockstar North,1
Rockstar North,0
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,0
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,0
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,0
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,0
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,0
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,0
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,0
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,0
Rockstar North,2
Rockstar North,2
Rockstar North,0
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,0
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,0
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,2
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
Rockstar North,2
Rockstar North,1
Rockstar North,1
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",0
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",0
"NetherRealm Studios,High Voltage Software",0
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",0
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",0
"NetherRealm Studios,High Voltage Software",2
"NetherRealm Studios,High Voltage Software",0
"NetherRealm Studios,High Voltage Software",1
"NetherRealm Studios,High Voltage Software",1
NetherRealm Studios,1
Running With Scissors,1
Running With Scissors,2
Mint Age Studios,2
"Nina Freeman,Laura Knetzger,Stephen Lawrence Clark",2
"Nina Freeman,Laura Knetzger,Stephen Lawrence Clark",0
Zero Sum Games,0
Zero Sum Games,1
Bossa Studios,1
Bossa Studios,1
Bossa Studios,2
Bossa Studios,1
Bossa Studios,2
Bossa Studios,1
Bossa Studios,1
Bossa Studios,1
Bossa Studios,1
Bossa Studios,1
Bossa Studios,2
Bossa Studios,1
Bossa Studios,1
Bossa Studios,1
Bossa Studios,2
Bossa Studios,2
Bossa Studios,2
Bossa Studios,2
Bossa Studios,2
"Circle Five Studios,Pub Games",2
"Circle Five Studios,Pub Games",1
"Circle Five Studios,Pub Games",0
"Circle Five Studios,Pub Games",2
"Circle Five Studios,Pub Games",2
"Circle Five Studios,Pub Games",0
"Circle Five Studios,Pub Games",1
"Circle Five Studios,Pub Games",1
nornware AB,1
House of Tales,1
AtomicTorch Studio,2
Acid Nerve,0
Acid Nerve,0
Acid Nerve,0
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",0
"Expansive Worlds,Avalanche Studios",1
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",1
"Expansive Worlds,Avalanche Studios",1
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",0
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",1
"Expansive Worlds,Avalanche Studios",0
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",2
"Expansive Worlds,Avalanche Studios",2
Obsidian Entertainment,0
Obsidian Entertainment,2
Obsidian Entertainment,1
Obsidian Entertainment,2
Obsidian Entertainment,1
Four Quarters,2
Four Quarters,1
Four Quarters,1
Zeiva Inc,1
Zeiva Inc,2
Zeiva Inc,2
Zeiva Inc,2
Zeiva Inc,2
Heartbit Interactive,2
Brainchild,2
Triangle Studios,2
Phoenix Studio,1
Owlchemy Labs,2
vidiludi games and entertainment,2
Creative Assembly,2
Crian Soft,1
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,0
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,1
Zenimax Online Studios,2
Zenimax Online Studios,1
Zenimax Online Studios,0
Zenimax Online Studios,2
Zenimax Online Studios,0
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,2
Zenimax Online Studios,1
Zenimax Online Studios,1
InterAction studios,2
Still Running,0
Rubycone,2
Rubycone,0
Rubycone,1
"Ubisoft Sofia,Ubisoft Kiev",2
"Ubisoft Sofia,Ubisoft Kiev",2
"Ubisoft Sofia,Ubisoft Kiev",2
"Ubisoft Sofia,Ubisoft Kiev",1
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,0
Colossal Order Ltd.,1
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,0
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,0
Colossal Order Ltd.,1
Colossal Order Ltd.,1
Colossal Order Ltd.,0
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,0
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,0
Colossal Order Ltd.,1
Colossal Order Ltd.,0
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,1
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,0
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Colossal Order Ltd.,2
Dennaton Games,1
Dennaton Games,1
Dennaton Games,0
Dennaton Games,1
Dennaton Games,1
Dennaton Games,2
Dennaton Games,2
Dennaton Games,2
Dennaton Games,1
Dennaton Games,1
Dennaton Games,1
Dennaton Games,1
Dennaton Games,1
Dennaton Games,1
Dennaton Games,2
Dennaton Games,1
Dennaton Games,0
Capcom,2
Might and Delight,1
Ronimo Games,2
"Milan Kazarka,Jeroen van Oosten",2
"Milan Kazarka,Jeroen van Oosten",2
"Milan Kazarka,Jeroen van Oosten",2
Locomotivah,1
Locomotivah,1
"Signal Studios,Smart Ghost",2
"Signal Studios,Smart Ghost",2
"Signal Studios,Smart Ghost",2
"Signal Studios,Smart Ghost",2
"Signal Studios,Smart Ghost",1
"Signal Studios,Smart Ghost",1
"Signal Studios,Smart Ghost",2
"Signal Studios,Smart Ghost",2
"Signal Studios,Smart Ghost",0
"Mario von Rickenbach,Michael Frei",2
"Mario von Rickenbach,Michael Frei",2
"Mario von Rickenbach,Michael Frei",2
"Mario von Rickenbach,Michael Frei",1
"Mario von Rickenbach,Michael Frei",2
"Mario von Rickenbach,Michael Frei",1
"Mario von Rickenbach,Michael Frei",1
Rebellion,1
Rebellion,0
Rebellion,1
Rebellion,1
Rebellion,2
Rebellion,0
Rebellion,2
Rebellion,1
Rebellion,1
Rebellion,2
Rebellion,2
Rebellion,2
Rebellion,2
Scott Cawthon,0
Scott Cawthon,1
Scott Cawthon,1
Scott Cawthon,2
Scott Cawthon,1
Scott Cawthon,2
Scott Cawthon,1
Scott Cawthon,2
Scott Cawthon,1
Scott Cawthon,1
Scott Cawthon,1
Scott Cawthon,0
Scott Cawthon,2
Scott Cawthon,0
Scott Cawthon,2
Scott Cawthon,1
Scott Cawthon,0
Scott Cawthon,1
Scott Cawthon,1
Scott Cawthon,1
Scott Cawthon,2
Scott Cawthon,2
Scott Cawthon,1
Scott Cawthon,2
Scott Cawthon,1
Scott Cawthon,1
Scott Cawthon,0
Blackfire Games,1
"Crescent Moon Games,Cinopt Studios",2
"Crescent Moon Games,Cinopt Studios",1
"SNK CORPORATION,Code Mystics",1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",0
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",1
Camouflaj,2
Lesley Dodd,2
Lesley Dodd,1
Iridium Studios,2
Iridium Studios,2
Iridium Studios,2
Erik Asmussen,2
Erik Asmussen,2
Erik Asmussen,2
Erik Asmussen,2
Erik Asmussen,2
Erik Asmussen,0
Erik Asmussen,2
Erik Asmussen,2
Keen Software House,2
Keen Software House,1
Keen Software House,2
Keen Software House,1
Keen Software House,2
Keen Software House,2
Keen Software House,2
Keen Software House,0
Keen Software House,1
Keen Software House,2
Keen Software House,2
Keen Software House,1
Keen Software House,2
Keen Software House,2
Anisoptera Games,2
Anisoptera Games,0
Anisoptera Games,0
Great War Team,1
Shining Gate Software,2
Mouldy Toof Studios,1
Mouldy Toof Studios,2
